symbol,date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
AAPL,2013-06-27,14.258928,14.335357,14.055,14.063571,12.413886,337246000.0,337246000.0,-0.19536,-1.37,14.15131,June 27, 13,-0.0137
AAPL,2013-06-26,14.425,14.456786,14.130714,14.216785,12.549131,367724000.0,367724000.0,-0.20822,-1.443,14.2681,June 26, 13,-0.01443
AAPL,2013-06-25,14.489285,14.563929,14.243929,14.379642,12.692879,314162800.0,314162800.0,-0.10964,-0.757,14.39583,June 25, 13,-0.00757
AAPL,2013-06-24,14.55,14.595,14.216071,14.376429,12.690046,480746000.0,480746000.0,-0.17357,-1.193,14.39583,June 24, 13,-0.01193
AAPL,2013-06-21,14.946072,15.0,14.575,14.767858,13.035559,481118400.0,481118400.0,-0.17821,-1.192,14.78095,June 21, 13,-0.01192
AAPL,2013-06-20,14.975,15.213572,14.8275,14.887143,13.140852,357310800.0,357310800.0,-0.08786,-0.587,14.97607,June 20, 13,-0.00587
AAPL,2013-06-19,15.407143,15.416429,15.107142,15.107142,13.335047,310940000.0,310940000.0,-0.3,-1.947,15.21024,June 19, 13,-0.01947
AAPL,2013-06-18,15.412857,15.532143,15.364643,15.420357,13.611517,195025600.0,195025600.0,0.0075,0.049,15.43905,June 18, 13,0.00049
AAPL,2013-06-17,15.408571,15.560715,15.37,15.428572,13.618771,259414400.0,259414400.0,0.02,0.13,15.4531,June 17, 13,0.0013
AAPL,2013-06-14,15.55,15.581786,15.303572,15.358929,13.557298,271866000.0,271866000.0,-0.19107,-1.229,15.41476,June 14, 13,-0.01229
AAPL,2013-06-13,15.446428,15.612143,15.3125,15.57,13.743608,285832400.0,285832400.0,0.12357,0.8,15.49821,June 13, 13,0.008
AAPL,2013-06-12,15.696428,15.758928,15.410714,15.435357,13.624761,265227200.0,265227200.0,-0.26107,-1.663,15.535,June 12, 13,-0.01663
AAPL,2013-06-11,15.562143,15.812857,15.475715,15.628572,13.795308,286112400.0,286112400.0,0.06643,0.427,15.63905,June 11, 13,0.00427
AAPL,2013-06-10,15.883214,16.038572,15.6,15.674643,13.835977,450153200.0,450153200.0,-0.20857,-1.313,15.77107,June 10, 13,-0.01313
AAPL,2013-06-07,15.589286,15.83,15.456072,15.778929,13.928027,404535600.0,404535600.0,0.18964,1.216,15.68833,June 07, 13,0.01216
AAPL,2013-06-06,15.909643,15.964286,15.501785,15.659286,13.822417,416934000.0,416934000.0,-0.25036,-1.574,15.70845,June 06, 13,-0.01574
AAPL,2013-06-05,15.916072,16.097143,15.846786,15.896786,14.032062,290589600.0,290589600.0,-0.01929,-0.121,15.94691,June 05, 13,-0.00121
AAPL,2013-06-04,16.186428,16.229643,15.978214,16.046785,14.164463,292728800.0,292728800.0,-0.13964,-0.863,16.08488,June 04, 13,-0.00863
AAPL,2013-06-03,16.0975,16.155714,15.802857,16.097143,14.208916,372352400.0,372352400.0,-0.00036,-0.002,16.01857,June 03, 13,-2e-05
AAPL,2013-05-31,16.160715,16.325001,16.053572,16.061787,14.177704,384302800.0,384302800.0,-0.09893,-0.612,16.14679,May 31, 13,-0.00612
AAPL,2013-05-30,15.916072,16.232143,15.875357,16.127857,14.236029,353519600.0,353519600.0,0.21178,1.331,16.07845,May 30, 13,0.01331
AAPL,2013-05-29,15.714286,15.982142,15.692857,15.891071,14.027015,330576400.0,330576400.0,0.17679,1.125,15.85536,May 29, 13,0.01125
AAPL,2013-05-28,16.067858,16.111071,15.744643,15.765715,13.916364,386145200.0,386145200.0,-0.30214,-1.88,15.87381,May 28, 13,-0.0188
AAPL,2013-05-24,15.744643,15.916429,15.727143,15.898214,14.033321,276166800.0,276166800.0,0.15357,0.975,15.84726,May 24, 13,0.00975
AAPL,2013-05-23,15.569643,15.934286,15.563929,15.790714,13.938435,353021200.0,353021200.0,0.22107,1.42,15.76298,May 23, 13,0.0142
AAPL,2013-05-22,15.858929,16.012501,15.650714,15.7625,13.913527,443038400.0,443038400.0,-0.09643,-0.608,15.80857,May 22, 13,-0.00608
AAPL,2013-05-21,15.648214,15.91,15.507143,15.702143,13.860252,456022000.0,456022000.0,0.05393,0.345,15.70643,May 21, 13,0.00345
AAPL,2013-05-20,15.425357,15.921429,15.360714,15.818929,13.963337,451578400.0,451578400.0,0.39357,2.551,15.70036,May 20, 13,0.02551
AAPL,2013-05-17,15.680357,15.7175,15.393214,15.473572,13.658489,427904400.0,427904400.0,-0.20679,-1.319,15.5281,May 17, 13,-0.01319
AAPL,2013-05-16,15.115714,15.6375,14.960714,15.520715,13.700105,603204000.0,603204000.0,0.405,2.679,15.37298,May 16, 13,0.02679
AAPL,2013-05-15,15.684286,15.75,15.084286,15.316072,13.519465,741613600.0,741613600.0,-0.36821,-2.348,15.38345,May 15, 13,-0.02348
AAPL,2013-05-14,16.208929,16.257143,15.791072,15.852143,13.992654,447118000.0,447118000.0,-0.35679,-2.201,15.96679,May 14, 13,-0.02201
AAPL,2013-05-13,16.125357,16.353571,16.125,16.240715,14.335649,316948800.0,316948800.0,0.11536,0.715,16.23976,May 13, 13,0.00715
AAPL,2013-05-10,16.356071,16.418215,16.088572,16.1775,14.27985,334852000.0,334852000.0,-0.17857,-1.092,16.2281,May 10, 13,-0.01092
AAPL,2013-05-09,16.421785,16.535715,16.270714,16.313213,14.39964,398487600.0,398487600.0,-0.10857,-0.661,16.37321,May 09, 13,-0.00661
AAPL,2013-05-08,16.394285,16.620358,16.278929,16.565714,14.526372,472598000.0,472598000.0,0.17143,1.046,16.48833,May 08, 13,0.01046
AAPL,2013-05-07,16.606071,16.633928,16.203571,16.380714,14.364148,483753200.0,483753200.0,-0.22536,-1.357,16.40607,May 07, 13,-0.01357
AAPL,2013-05-06,16.275356,16.507143,16.225357,16.453928,14.428345,496641600.0,496641600.0,0.17857,1.097,16.39548,May 06, 13,0.01097
AAPL,2013-05-03,16.118214,16.186787,16.041071,16.070715,14.092308,361300800.0,361300800.0,-0.0475,-0.295,16.09952,May 03, 13,-0.00295
AAPL,2013-05-02,15.777857,16.02107,15.736786,15.911428,13.952632,421828400.0,421828400.0,0.13357,0.847,15.88976,May 02, 13,0.00847
AAPL,2013-05-01,15.873571,15.890357,15.513928,15.688929,13.757521,506909200.0,506909200.0,-0.18464,-1.163,15.69774,May 01, 13,-0.01163
AAPL,2013-04-30,15.539286,15.901786,15.431071,15.813571,13.866817,691538400.0,691538400.0,0.27428,1.765,15.71548,April 30, 13,0.01765
AAPL,2013-04-29,15.016071,15.486428,15.0,15.361428,13.470339,640326400.0,640326400.0,0.34536,2.3,15.28262,April 29, 13,0.023
AAPL,2013-04-26,14.636071,14.956072,14.580358,14.9,13.065718,764097600.0,764097600.0,0.26393,1.803,14.81214,April 26, 13,0.01803
AAPL,2013-04-25,14.686786,14.783571,14.535714,14.585,12.789495,384837600.0,384837600.0,-0.10179,-0.693,14.63476,April 25, 13,-0.00693
AAPL,2013-04-24,14.055,14.830358,14.017858,14.480714,12.698048,969651200.0,969651200.0,0.42571,3.029,14.44298,April 24, 13,0.03029
AAPL,2013-04-23,14.428214,14.585,14.243215,14.504642,12.719029,664238400.0,664238400.0,0.07643,0.53,14.44429,April 23, 13,0.0053
AAPL,2013-04-22,14.022857,14.364285,13.973928,14.238214,12.485403,429920400.0,429920400.0,0.21536,1.536,14.19214,April 22, 13,0.01536
AAPL,2013-04-19,13.856071,14.271428,13.753572,13.9475,12.230474,609274400.0,609274400.0,0.09143,0.66,13.99083,April 19, 13,0.0066
AAPL,2013-04-18,14.463928,14.4925,13.919286,14.001785,12.278078,666299200.0,666299200.0,-0.46214,-3.195,14.13786,April 18, 13,-0.03195
AAPL,2013-04-17,15.009643,15.021428,14.218214,14.385715,12.614741,945056000.0,945056000.0,-0.62393,-4.157,14.54179,April 17, 13,-0.04157
AAPL,2013-04-16,15.056071,15.236072,15.020357,15.222857,13.348827,305771200.0,305771200.0,0.16679,1.108,15.15976,April 16, 13,0.01108
AAPL,2013-04-15,15.25,15.281786,14.983929,14.994643,13.148707,317520000.0,317520000.0,-0.25536,-1.674,15.08679,April 15, 13,-0.01674
AAPL,2013-04-12,15.505357,15.505357,15.324643,15.35,13.460317,238613200.0,238613200.0,-0.15536,-1.002,15.39333,April 12, 13,-0.01002
AAPL,2013-04-11,15.49,15.6425,15.4,15.511786,13.602186,328364400.0,328364400.0,0.02179,0.141,15.5181,April 11, 13,0.00141
AAPL,2013-04-10,15.289286,15.609285,15.214643,15.560357,13.644777,375928000.0,375928000.0,0.27107,1.773,15.46143,April 10, 13,0.01773
AAPL,2013-04-09,15.227143,15.303572,15.098214,15.249286,13.372003,306614000.0,306614000.0,0.02214,0.145,15.21702,April 09, 13,0.00145
AAPL,2013-04-08,15.173214,15.267858,15.088928,15.221786,13.347888,300829200.0,300829200.0,0.04857,0.32,15.19286,April 08, 13,0.0032
AAPL,2013-04-05,15.160714,15.176785,14.988571,15.114285,13.253622,383695200.0,383695200.0,-0.04643,-0.306,15.09321,April 05, 13,-0.00306
AAPL,2013-04-04,15.491428,15.535714,15.1875,15.275714,13.395178,358447600.0,358447600.0,-0.21571,-1.392,15.33298,April 04, 13,-0.01392
AAPL,2013-04-03,15.406072,15.617143,15.368215,15.428214,13.528904,363216000.0,363216000.0,0.02214,0.144,15.47119,April 03, 13,0.00144
AAPL,2013-04-02,15.271428,15.647857,15.228572,15.349643,13.460005,529519200.0,529519200.0,0.07822,0.512,15.40869,April 02, 13,0.00512
AAPL,2013-04-01,15.782143,15.846429,15.276428,15.318214,13.432444,389732000.0,389732000.0,-0.46393,-2.94,15.48036,April 01, 13,-0.0294
AAPL,2013-03-28,16.065001,16.136429,15.772142,15.809286,13.863063,442839600.0,442839600.0,-0.25571,-1.592,15.90595,March 28, 13,-0.01592
AAPL,2013-03-27,16.302143,16.314285,16.0975,16.145714,14.158073,331237200.0,331237200.0,-0.15643,-0.96,16.18583,March 27, 13,-0.0096
AAPL,2013-03-26,16.622858,16.637142,16.4475,16.469286,14.441812,294294000.0,294294000.0,-0.15357,-0.924,16.51798,March 26, 13,-0.00924
AAPL,2013-03-25,16.596071,16.783928,16.492144,16.556429,14.518229,501135600.0,501135600.0,-0.03964,-0.239,16.61083,March 25, 13,-0.00239
AAPL,2013-03-22,16.235001,16.503571,16.182501,16.496786,14.465927,395105200.0,395105200.0,0.26178,1.612,16.39429,March 22, 13,0.01612
AAPL,2013-03-21,16.079287,16.356428,16.075001,16.168928,14.178432,383255600.0,383255600.0,0.08964,0.557,16.20012,March 21, 13,0.00557
AAPL,2013-03-20,16.336428,16.343929,16.056786,16.145714,14.158073,308660800.0,308660800.0,-0.19071,-1.167,16.18214,March 20, 13,-0.01167
AAPL,2013-03-19,16.410715,16.463215,16.017857,16.231785,14.233548,526775200.0,526775200.0,-0.17893,-1.09,16.23762,March 19, 13,-0.0109
AAPL,2013-03-18,15.766071,16.337856,15.757143,16.275715,14.272074,606197200.0,606197200.0,0.50964,3.233,16.12357,March 18, 13,0.03233
AAPL,2013-03-15,15.640357,15.865357,15.616072,15.845,13.89438,643960800.0,643960800.0,0.20464,1.308,15.77548,March 15, 13,0.01308
AAPL,2013-03-14,15.458215,15.522857,15.373215,15.446428,13.544875,303875600.0,303875600.0,-0.01179,-0.076,15.4475,March 14, 13,-0.00076
AAPL,2013-03-13,15.301785,15.517858,15.191428,15.298214,13.41491,405549200.0,405549200.0,-0.00357,-0.023,15.33583,March 13, 13,-0.00023
AAPL,2013-03-12,15.557143,15.674286,15.270357,15.301071,13.417412,465911600.0,465911600.0,-0.25607,-1.646,15.41524,March 12, 13,-0.01646
AAPL,2013-03-11,15.348214,15.678928,15.183572,15.638214,13.71305,474236000.0,474236000.0,0.29,1.889,15.50024,March 11, 13,0.01889
AAPL,2013-03-08,15.35,15.551071,15.3075,15.418571,13.520451,391482000.0,391482000.0,0.06857,0.447,15.42571,March 08, 13,0.00447
AAPL,2013-03-07,15.160714,15.428928,15.037857,15.377857,13.484744,468473600.0,468473600.0,0.21714,1.432,15.28155,March 07, 13,0.01432
AAPL,2013-03-06,15.518214,15.544642,15.158215,15.202143,13.330664,460250000.0,460250000.0,-0.31607,-2.037,15.30167,March 06, 13,-0.02037
AAPL,2013-03-05,15.052857,15.5425,15.026786,15.397857,13.502283,638433600.0,638433600.0,0.345,2.292,15.32238,March 05, 13,0.02292
AAPL,2013-03-04,15.278571,15.292857,14.964286,15.001785,13.15497,582755600.0,582755600.0,-0.27679,-1.812,15.08631,March 04, 13,-0.01812
AAPL,2013-03-01,15.642858,15.649285,15.356428,15.373929,13.481304,552448400.0,552448400.0,-0.26893,-1.719,15.45988,March 01, 13,-0.01719
AAPL,2013-02-28,15.858929,15.995358,15.764286,15.764286,13.823603,322515200.0,322515200.0,-0.09464,-0.597,15.84131,February 28, 13,-0.00597
AAPL,2013-02-27,16.015358,16.158571,15.7375,15.8775,13.922881,587350400.0,587350400.0,-0.13786,-0.861,15.92452,February 27, 13,-0.00861
AAPL,2013-02-26,15.850715,16.126429,15.630714,16.034643,14.060678,501499600.0,501499600.0,0.18393,1.16,15.9306,February 26, 13,0.0116
AAPL,2013-02-25,16.208929,16.254286,15.806071,15.814285,13.867445,372579200.0,372579200.0,-0.39464,-2.435,15.95821,February 25, 13,-0.02435
AAPL,2013-02-22,16.044643,16.128571,15.95,16.100357,14.118299,330654800.0,330654800.0,0.05571,0.347,16.05964,February 22, 13,0.00347
AAPL,2013-02-21,15.928572,16.041786,15.815,15.930715,13.969543,447182400.0,447182400.0,0.00214,0.013,15.92917,February 21, 13,0.00013
AAPL,2013-02-20,16.346071,16.346071,16.028572,16.030357,14.05692,476302400.0,476302400.0,-0.31571,-1.931,16.135,February 20, 13,-0.01931
AAPL,2013-02-19,16.467857,16.526072,16.208929,16.428215,14.405799,435783600.0,435783600.0,-0.03964,-0.241,16.38774,February 19, 13,-0.00241
AAPL,2013-02-15,16.744642,16.79143,16.425714,16.434286,14.411122,391745200.0,391745200.0,-0.31036,-1.853,16.55048,February 15, 13,-0.01853
AAPL,2013-02-14,16.59,16.844286,16.572144,16.663929,14.612492,355275200.0,355275200.0,0.07393,0.446,16.69345,February 14, 13,0.00446
AAPL,2013-02-13,16.686071,16.915714,16.543571,16.678928,14.625648,475207600.0,475207600.0,-0.00714,-0.043,16.71274,February 13, 13,-0.00043
AAPL,2013-02-12,17.125357,17.227858,16.705,16.710714,14.65352,609053200.0,609053200.0,-0.41464,-2.421,16.88119,February 12, 13,-0.02421
AAPL,2013-02-11,17.017857,17.319286,16.901785,17.140358,15.03027,517490400.0,517490400.0,0.1225,0.72,17.12048,February 11, 13,0.0072
AAPL,2013-02-08,16.928572,17.100357,16.723215,16.963572,14.875249,633158400.0,633158400.0,0.035,0.207,16.92905,February 08, 13,0.00207
AAPL,2013-02-07,16.544643,16.785715,16.218571,16.722143,14.663541,704580800.0,704580800.0,0.1775,1.073,16.57548,February 07, 13,0.01073
AAPL,2013-02-06,16.3025,16.660715,16.163572,16.333929,14.240132,593706400.0,593706400.0,0.03143,0.193,16.38607,February 06, 13,0.00193
AAPL,2013-02-05,15.858929,16.419285,15.793571,16.351429,14.255387,573347600.0,573347600.0,0.4925,3.106,16.1881,February 05, 13,0.03106
AAPL,2013-02-04,16.211071,16.283571,15.785714,15.797143,13.772153,477117200.0,477117200.0,-0.41393,-2.553,15.95548,February 04, 13,-0.02553
AAPL,2013-02-01,16.396786,16.41,16.012501,16.200714,14.12399,539484400.0,539484400.0,-0.19607,-1.196,16.20774,February 01, 13,-0.01196
AAPL,2013-01-31,16.320715,16.402857,16.249287,16.2675,14.182214,319334400.0,319334400.0,-0.05322,-0.326,16.30655,January 31, 13,-0.00326
AAPL,2013-01-30,16.321428,16.521429,16.232143,16.315357,14.223937,417155200.0,417155200.0,-0.00607,-0.037,16.35631,January 30, 13,-0.00037
AAPL,2013-01-29,16.375,16.435715,16.147142,16.366785,14.268773,571158000.0,571158000.0,-0.00821,-0.05,16.31655,January 29, 13,-0.0005
AAPL,2013-01-28,15.636786,16.186071,15.566428,16.065357,14.005986,785517600.0,785517600.0,0.42857,2.741,15.93929,January 28, 13,0.02741
AAPL,2013-01-25,16.131786,16.293928,15.535714,15.71,13.696181,1208026400.0,1208026400.0,-0.42179,-2.615,15.84655,January 25, 13,-0.02615
AAPL,2013-01-24,16.428572,16.633215,16.080357,16.089285,14.02685,1460852400.0,1460852400.0,-0.33929,-2.065,16.26762,January 24, 13,-0.02065
AAPL,2013-01-23,18.171785,18.3925,18.0275,18.3575,16.004307,861509600.0,861509600.0,0.18572,1.022,18.25917,January 23, 13,0.01022
AAPL,2013-01-22,18.02,18.138571,17.736786,18.0275,15.716609,461546400.0,461546400.0,0.0075,0.042,17.96762,January 22, 13,0.00042
AAPL,2013-01-18,17.804285,17.936428,17.728571,17.857143,15.568091,472922800.0,472922800.0,0.05286,0.297,17.84071,January 18, 13,0.00297
AAPL,2013-01-17,18.225357,18.241072,17.929644,17.952858,15.651527,453678400.0,453678400.0,-0.2725,-1.495,18.04119,January 17, 13,-0.01495
AAPL,2013-01-16,17.665714,18.194286,17.589285,18.074642,15.757706,690804800.0,690804800.0,0.40893,2.315,17.95274,January 16, 13,0.02315
AAPL,2013-01-15,17.796429,17.821072,17.263571,17.354286,15.129693,876772400.0,876772400.0,-0.44214,-2.484,17.47964,January 15, 13,-0.02484
AAPL,2013-01-14,17.952858,18.125,17.803928,17.919643,15.622575,734207600.0,734207600.0,-0.03321,-0.185,17.94952,January 14, 13,-0.00185
AAPL,2013-01-11,18.607143,18.761429,18.536428,18.582144,16.200155,350506800.0,350506800.0,-0.025,-0.134,18.62667,January 11, 13,-0.00134
AAPL,2013-01-10,18.876785,18.882856,18.411428,18.696785,16.3001,601146000.0,601146000.0,-0.18,-0.954,18.66369,January 10, 13,-0.00954
AAPL,2013-01-09,18.660715,18.750357,18.428215,18.467857,16.100521,407604400.0,407604400.0,-0.19286,-1.034,18.54881,January 09, 13,-0.01034
AAPL,2013-01-08,18.900356,18.996071,18.616072,18.761072,16.35615,458707200.0,458707200.0,-0.13928,-0.737,18.79107,January 08, 13,-0.00737
AAPL,2013-01-07,18.642857,18.903572,18.4,18.710714,16.312239,484156400.0,484156400.0,0.06786,0.364,18.67143,January 07, 13,0.00364
AAPL,2013-01-04,19.1775,19.236786,18.779642,18.821428,16.408764,594333600.0,594333600.0,-0.35607,-1.857,18.94595,January 04, 13,-0.01857
AAPL,2013-01-03,19.567142,19.631071,19.321428,19.360714,16.87892,352965200.0,352965200.0,-0.20643,-1.055,19.43774,January 03, 13,-0.01055
AAPL,2013-01-02,19.779285,19.821428,19.343929,19.608213,17.094694,560518000.0,560518000.0,-0.17107,-0.865,19.59119,January 02, 13,-0.00865
AAPL,2012-12-31,18.233213,19.121429,18.178572,19.006071,16.56974,659492400.0,659492400.0,0.77286,4.239,18.76869,December 31, 12,0.04239
AAPL,2012-12-28,18.224644,18.374287,18.147142,18.199642,15.866683,354278400.0,354278400.0,-0.025,-0.137,18.24036,December 28, 12,-0.00137
AAPL,2012-12-27,18.340714,18.4375,18.023571,18.395,16.037003,455120400.0,455120400.0,0.05429,0.296,18.28536,December 27, 12,0.00296
AAPL,2012-12-26,18.535715,18.552143,18.254286,18.321428,15.972859,302436400.0,302436400.0,-0.21429,-1.156,18.37595,December 26, 12,-0.01156
AAPL,2012-12-24,18.583929,18.723215,18.525356,18.577499,16.196102,175753200.0,175753200.0,-0.00643,-0.035,18.60869,December 24, 12,-0.00035
AAPL,2012-12-21,18.3025,18.559643,18.222857,18.547501,16.169952,596268400.0,596268400.0,0.245,1.339,18.44333,December 21, 12,0.01339
AAPL,2012-12-20,18.928572,18.935715,18.531429,18.633215,16.24468,481689600.0,481689600.0,-0.29536,-1.56,18.70012,December 20, 12,-0.0156
AAPL,2012-12-19,18.981071,19.060715,18.767857,18.796785,16.387278,449369200.0,449369200.0,-0.18429,-0.971,18.87512,December 19, 12,-0.00971
AAPL,2012-12-18,18.75,19.103571,18.580357,19.067858,16.623606,625685200.0,625685200.0,0.31786,1.695,18.91726,December 18, 12,0.01695
AAPL,2012-12-17,18.176071,18.571428,17.901072,18.529642,16.154379,757607200.0,757607200.0,0.35357,1.945,18.33405,December 17, 12,0.01945
AAPL,2012-12-14,18.383928,18.504642,18.056429,18.206785,15.872908,1009579200.0,1009579200.0,-0.17714,-0.964,18.25595,December 14, 12,-0.00964
AAPL,2012-12-13,18.969643,19.201429,18.778572,18.9175,16.492517,625259600.0,625259600.0,-0.05214,-0.275,18.96583,December 13, 12,-0.00275
AAPL,2012-12-12,19.563213,19.571428,19.1525,19.25,16.782398,487144000.0,487144000.0,-0.31321,-1.601,19.32464,December 12, 12,-0.01601
AAPL,2012-12-11,19.2775,19.627142,19.191786,19.335358,16.856815,592345600.0,592345600.0,0.05786,0.3,19.38476,December 11, 12,0.003
AAPL,2012-12-10,18.75,19.2325,18.627857,18.922142,16.496569,630484400.0,630484400.0,0.17214,0.918,18.9275,December 10, 12,0.00918
AAPL,2012-12-07,19.764286,19.828571,18.928572,19.044643,16.603369,787040800.0,787040800.0,-0.71964,-3.641,19.26726,December 07, 12,-0.03641
AAPL,2012-12-06,18.890715,19.761072,18.522499,19.544285,17.03896,1177212400.0,1177212400.0,0.65357,3.46,19.27595,December 06, 12,0.0346
AAPL,2012-12-05,20.318214,20.330357,19.241785,19.2425,16.775864,1044638000.0,1044638000.0,-1.07571,-5.294,19.60488,December 05, 12,-0.05294
AAPL,2012-12-04,20.778572,20.778572,20.433214,20.566071,17.929768,557068400.0,557068400.0,-0.2125,-1.023,20.59262,December 04, 12,-0.01023
AAPL,2012-12-03,21.201786,21.235357,20.910715,20.935358,18.251715,364280000.0,364280000.0,-0.26643,-1.257,21.02714,December 03, 12,-0.01257
AAPL,2012-11-30,20.956785,21.014286,20.809999,20.902857,18.223381,391319600.0,391319600.0,-0.05393,-0.257,20.90905,November 30, 12,-0.00257
AAPL,2012-11-29,21.079287,21.223215,20.901785,21.048571,18.350416,514698800.0,514698800.0,-0.03072,-0.146,21.05786,November 29, 12,-0.00146
AAPL,2012-11-28,20.616785,20.921429,20.437857,20.819286,18.150522,520864400.0,520864400.0,0.2025,0.982,20.72619,November 28, 12,0.00982
AAPL,2012-11-27,21.055357,21.086428,20.717857,20.885,18.207819,533330000.0,533330000.0,-0.17036,-0.809,20.89643,November 27, 12,-0.00809
AAPL,2012-11-26,20.567858,21.071428,20.489643,21.054644,18.355711,630579600.0,630579600.0,0.48679,2.367,20.8719,November 26, 12,0.02367
AAPL,2012-11-23,20.256071,20.428572,20.092857,20.410715,17.794329,272826400.0,272826400.0,0.15464,0.763,20.31071,November 23, 12,0.00763
AAPL,2012-11-21,20.151785,20.263214,19.878571,20.060715,17.489189,373002000.0,373002000.0,-0.09107,-0.452,20.0675,November 21, 12,-0.00452
AAPL,2012-11-20,20.425358,20.426786,19.806429,20.032499,17.464596,642754000.0,642754000.0,-0.39286,-1.923,20.08857,November 20, 12,-0.01923
